Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Coded_item,Encoded_item,Encoded_area
17373,Kazakhstan,Soybeans,2011,19001,250.0,10656.6,6.54,4,4,85
17374,Kazakhstan,Soybeans,2011,19001,250.0,10656.6,2.67,4,4,85
17375,Kazakhstan,Wheat,2011,16609,250.0,10656.6,6.54,5,5,85
17376,Kazakhstan,Wheat,2011,16609,250.0,10656.6,2.67,5,5,85
17377,Kazakhstan,Maize,2012,51877,250.0,8674.58,6.07,0,0,85
17378,Kazakhstan,Maize,2012,51877,250.0,8674.58,2.5,0,0,85
17379,Kazakhstan,Potatoes,2012,165927,250.0,8674.58,6.07,1,1,85
17380,Kazakhstan,Potatoes,2012,165927,250.0,8674.58,2.5,1,1,85
17381,Kazakhstan,"Rice, paddy",2012,37712,250.0,8674.58,6.07,2,2,85
17382,Kazakhstan,"Rice, paddy",2012,37712,250.0,8674.58,2.5,2,2,85
17383,Kazakhstan,Sorghum,2012,2750,250.0,8674.58,6.07,3,3,85
17384,Kazakhstan,Sorghum,2012,2750,250.0,8674.58,2.5,3,3,85
17385,Kazakhstan,Soybeans,2012,20128,250.0,8674.58,6.07,4,4,85
17386,Kazakhstan,Soybeans,2012,20128,250.0,8674.58,2.5,4,4,85
17387,Kazakhstan,Wheat,2012,7929,250.0,8674.58,6.07,5,5,85
17388,Kazakhstan,Wheat,2012,7929,250.0,8674.58,2.5,5,5,85
17389,Kazakhstan,Maize,2013,52779,250.0,8738.38,8.71,0,0,85
17390,Kazakhstan,Maize,2013,52779,250.0,8738.38,5.49,0,0,85
17391,Kazakhstan,Potatoes,2013,181522,250.0,8738.38,8.71,1,1,85
17392,Kazakhstan,Potatoes,2013,181522,250.0,8738.38,5.49,1,1,85
17393,Kazakhstan,"Rice, paddy",2013,38500,250.0,8738.38,8.71,2,2,85
17394,Kazakhstan,"Rice, paddy",2013,38500,250.0,8738.38,5.49,2,2,85
17395,Kazakhstan,Sorghum,2013,2258,250.0,8738.38,8.71,3,3,85
17396,Kazakhstan,Sorghum,2013,2258,250.0,8738.38,5.49,3,3,85
17397,Kazakhstan,Soybeans,2013,19727,250.0,8738.38,8.71,4,4,85
17398,Kazakhstan,Soybeans,2013,19727,250.0,8738.38,5.49,4,4,85
17399,Kazakhstan,Wheat,2013,10762,250.0,8738.38,8.71,5,5,85
17400,Kazakhstan,Wheat,2013,10762,250.0,8738.38,5.49,5,5,85
17401,Kenya,Cassava,1990,108498,630.0,3469.0,15.94,6,6,35
17402,Kenya,Maize,1990,16591,630.0,3469.0,15.94,0,0,35
17403,Kenya,Plantains and others,1990,125000,630.0,3469.0,15.94,8,8,35
17404,Kenya,Potatoes,1990,88655,630.0,3469.0,15.94,1,1,35
17405,Kenya,"Rice, paddy",1990,30984,630.0,3469.0,15.94,2,2,35
17406,Kenya,Sorghum,1990,8473,630.0,3469.0,15.94,3,3,35
17407,Kenya,Soybeans,1990,8000,630.0,3469.0,15.94,4,4,35
17408,Kenya,Sweet potatoes,1990,99153,630.0,3469.0,15.94,7,7,35
17409,Kenya,Wheat,1990,16551,630.0,3469.0,15.94,5,5,35
17410,Kenya,Yams,1990,88356,630.0,3469.0,15.94,9,9,35
17411,Kenya,Cassava,1991,100000,630.0,3469.0,16.26,6,6,35
17412,Kenya,Maize,1991,18321,630.0,3469.0,16.26,0,0,35
17413,Kenya,Plantains and others,1991,125000,630.0,3469.0,16.26,8,8,35
17414,Kenya,Potatoes,1991,113356,630.0,3469.0,16.26,1,1,35
17415,Kenya,"Rice, paddy",1991,38846,630.0,3469.0,16.26,2,2,35
17416,Kenya,Sorghum,1991,9572,630.0,3469.0,16.26,3,3,35
17417,Kenya,Soybeans,1991,8037,630.0,3469.0,16.26,4,4,35
17418,Kenya,Sweet potatoes,1991,109373,630.0,3469.0,16.26,7,7,35
17419,Kenya,Wheat,1991,18484,630.0,3469.0,16.26,5,5,35
17420,Kenya,Yams,1991,80000,630.0,3469.0,16.26,9,9,35
17421,Kenya,Cassava,1992,102462,630.0,3469.0,16.34,6,6,35
17422,Kenya,Maize,1992,17271,630.0,3469.0,16.34,0,0,35
17423,Kenya,Plantains and others,1992,125000,630.0,3469.0,16.34,8,8,35
17424,Kenya,Potatoes,1992,92975,630.0,3469.0,16.34,1,1,35
17425,Kenya,"Rice, paddy",1992,35362,630.0,3469.0,16.34,2,2,35
17426,Kenya,Sorghum,1992,11216,630.0,3469.0,16.34,3,3,35
17427,Kenya,Soybeans,1992,8059,630.0,3469.0,16.34,4,4,35
17428,Kenya,Sweet potatoes,1992,67531,630.0,3469.0,16.34,7,7,35
17429,Kenya,Wheat,1992,19359,630.0,3469.0,16.34,5,5,35
17430,Kenya,Yams,1992,74707,630.0,3469.0,16.34,9,9,35
17431,Kenya,Cassava,1993,102936,630.0,3469.0,16.36,6,6,35
17432,Kenya,Maize,1993,15549,630.0,3469.0,16.36,0,0,35
17433,Kenya,Plantains and others,1993,123529,630.0,3469.0,16.36,8,8,35
17434,Kenya,Potatoes,1993,117490,630.0,3469.0,16.36,1,1,35
17435,Kenya,"Rice, paddy",1993,41483,630.0,3469.0,16.36,2,2,35
17436,Kenya,Sorghum,1993,7454,630.0,3469.0,16.36,3,3,35
17437,Kenya,Soybeans,1993,8081,630.0,3469.0,16.36,4,4,35
17438,Kenya,Sweet potatoes,1993,96271,630.0,3469.0,16.36,7,7,35
17439,Kenya,Wheat,1993,13795,630.0,3469.0,16.36,5,5,35
17440,Kenya,Yams,1993,67487,630.0,3469.0,16.36,9,9,35
17441,Kenya,Cassava,1994,91297,630.0,3469.0,16.58,6,6,35
17442,Kenya,Maize,1994,20400,630.0,3469.0,16.58,0,0,35
17443,Kenya,Plantains and others,1994,125000,630.0,3469.0,16.58,8,8,35
17444,Kenya,Potatoes,1994,97108,630.0,3469.0,16.58,1,1,35
17445,Kenya,"Rice, paddy",1994,43559,630.0,3469.0,16.58,2,2,35
17446,Kenya,Sorghum,1994,8640,630.0,3469.0,16.58,3,3,35
17447,Kenya,Soybeans,1994,8104,630.0,3469.0,16.58,4,4,35
17448,Kenya,Sweet potatoes,1994,104396,630.0,3469.0,16.58,7,7,35
17449,Kenya,Wheat,1994,22164,630.0,3469.0,16.58,5,5,35
17450,Kenya,Yams,1994,74000,630.0,3469.0,16.58,9,9,35
17451,Kenya,Cassava,1995,95560,630.0,4607.0,16.52,6,6,35
17452,Kenya,Maize,1995,18759,630.0,4607.0,16.52,0,0,35
17453,Kenya,Plantains and others,1995,125000,630.0,4607.0,16.52,8,8,35
17454,Kenya,Potatoes,1995,96575,630.0,4607.0,16.52,1,1,35
17455,Kenya,"Rice, paddy",1995,40000,630.0,4607.0,16.52,2,2,35
17456,Kenya,Sorghum,1995,5984,630.0,4607.0,16.52,3,3,35
17457,Kenya,Soybeans,1995,8128,630.0,4607.0,16.52,4,4,35
17458,Kenya,Sweet potatoes,1995,100712,630.0,4607.0,16.52,7,7,35
17459,Kenya,Wheat,1995,21064,630.0,4607.0,16.52,5,5,35
17460,Kenya,Yams,1995,69832,630.0,4607.0,16.52,9,9,35
17461,Kenya,Cassava,1996,111344,630.0,6344.0,16.44,6,6,35
17462,Kenya,Maize,1996,14506,630.0,6344.0,16.44,0,0,35
17463,Kenya,Plantains and others,1996,123077,630.0,6344.0,16.44,8,8,35
17464,Kenya,Potatoes,1996,75918,630.0,6344.0,16.44,1,1,35
17465,Kenya,"Rice, paddy",1996,40000,630.0,6344.0,16.44,2,2,35
17466,Kenya,Sorghum,1996,5954,630.0,6344.0,16.44,3,3,35
17467,Kenya,Soybeans,1996,8153,630.0,6344.0,16.44,4,4,35
17468,Kenya,Sweet potatoes,1996,79880,630.0,6344.0,16.44,7,7,35
17469,Kenya,Wheat,1996,20112,630.0,6344.0,16.44,5,5,35
17470,Kenya,Yams,1996,59748,630.0,6344.0,16.44,9,9,35
17471,Kenya,Cassava,1997,94938,630.0,5172.0,16.77,6,6,35
17472,Kenya,Maize,1997,14713,630.0,5172.0,16.77,0,0,35
17473,Kenya,Plantains and others,1997,122727,630.0,5172.0,16.77,8,8,35
17474,Kenya,Potatoes,1997,70425,630.0,5172.0,16.77,1,1,35
17475,Kenya,"Rice, paddy",1997,39724,630.0,5172.0,16.77,2,2,35
17476,Kenya,Sorghum,1997,7447,630.0,5172.0,16.77,3,3,35
17477,Kenya,Soybeans,1997,8178,630.0,5172.0,16.77,4,4,35
17478,Kenya,Sweet potatoes,1997,111359,630.0,5172.0,16.77,7,7,35
17479,Kenya,Wheat,1997,16132,630.0,5172.0,16.77,5,5,35
17480,Kenya,Yams,1997,57179,630.0,5172.0,16.77,9,9,35
17481,Kenya,Cassava,1998,80569,630.0,4114.0,16.53,6,6,35
17482,Kenya,Maize,1998,16697,630.0,4114.0,16.53,0,0,35
17483,Kenya,Plantains and others,1998,126087,630.0,4114.0,16.53,8,8,35
17484,Kenya,Potatoes,1998,75177,630.0,4114.0,16.53,1,1,35
17485,Kenya,"Rice, paddy",1998,48419,630.0,4114.0,16.53,2,2,35
17486,Kenya,Sorghum,1998,7528,630.0,4114.0,16.53,3,3,35
17487,Kenya,Soybeans,1998,8204,630.0,4114.0,16.53,4,4,35
17488,Kenya,Sweet potatoes,1998,80590,630.0,4114.0,16.53,7,7,35
17489,Kenya,Wheat,1998,18951,630.0,4114.0,16.53,5,5,35
17490,Kenya,Yams,1998,48926,630.0,4114.0,16.53,9,9,35
17491,Kenya,Cassava,1999,102106,630.0,3056.0,16.7,6,6,35
17492,Kenya,Maize,1999,14817,630.0,3056.0,16.7,0,0,35
17493,Kenya,Plantains and others,1999,127273,630.0,3056.0,16.7,8,8,35
17494,Kenya,Potatoes,1999,91410,630.0,3056.0,16.7,1,1,35
17495,Kenya,"Rice, paddy",1999,39845,630.0,3056.0,16.7,2,2,35
17496,Kenya,Sorghum,1999,7775,630.0,3056.0,16.7,3,3,35
17497,Kenya,Soybeans,1999,8228,630.0,3056.0,16.7,4,4,35
17498,Kenya,Sweet potatoes,1999,105824,630.0,3056.0,16.7,7,7,35
17499,Kenya,Wheat,1999,16534,630.0,3056.0,16.7,5,5,35
17500,Kenya,Yams,1999,92318,630.0,3056.0,16.7,9,9,35
17501,Kenya,Cassava,2000,69454,630.0,1998.0,16.73,6,6,35
17502,Kenya,Maize,2000,14400,630.0,1998.0,16.73,0,0,35
17503,Kenya,Plantains and others,2000,128571,630.0,1998.0,16.73,8,8,35
17504,Kenya,Potatoes,2000,61770,630.0,1998.0,16.73,1,1,35
17505,Kenya,"Rice, paddy",2000,37710,630.0,1998.0,16.73,2,2,35
17506,Kenya,Sorghum,2000,6656,630.0,1998.0,16.73,3,3,35
17507,Kenya,Soybeans,2000,8603,630.0,1998.0,16.73,4,4,35
17508,Kenya,Sweet potatoes,2000,88375,630.0,1998.0,16.73,7,7,35
17509,Kenya,Wheat,2000,15492,630.0,1998.0,16.73,5,5,35
17510,Kenya,Yams,2000,55641,630.0,1998.0,16.73,9,9,35
17511,Kenya,Cassava,2001,77681,630.0,1578.0,16.1,6,6,35
17512,Kenya,Maize,2001,17012,630.0,1578.0,16.1,0,0,35
17513,Kenya,Plantains and others,2001,121739,630.0,1578.0,16.1,8,8,35
17514,Kenya,Potatoes,2001,91596,630.0,1578.0,16.1,1,1,35
17515,Kenya,"Rice, paddy",2001,34091,630.0,1578.0,16.1,2,2,35
17516,Kenya,Sorghum,2001,8569,630.0,1578.0,16.1,3,3,35
17517,Kenya,Soybeans,2001,8608,630.0,1578.0,16.1,4,4,35
17518,Kenya,Sweet potatoes,2001,90000,630.0,1578.0,16.1,7,7,35
17519,Kenya,Wheat,2001,19890,630.0,1578.0,16.1,5,5,35
17520,Kenya,Yams,2001,78980,630.0,1578.0,16.1,9,9,35
17521,Kenya,Cassava,2002,73441,630.0,1578.0,16.61,6,6,35
17522,Kenya,Maize,2002,15126,630.0,1578.0,16.61,0,0,35
17523,Kenya,Plantains and others,2002,121739,630.0,1578.0,16.61,8,8,35
17524,Kenya,Potatoes,2002,77113,630.0,1578.0,16.61,1,1,35
17525,Kenya,"Rice, paddy",2002,34615,630.0,1578.0,16.61,2,2,35
17526,Kenya,Sorghum,2002,8010,630.0,1578.0,16.61,3,3,35
17527,Kenya,Soybeans,2002,8611,630.0,1578.0,16.61,4,4,35
17528,Kenya,Sweet potatoes,2002,85000,630.0,1578.0,16.61,7,7,35
17529,Kenya,Wheat,2002,21217,630.0,1578.0,16.61,5,5,35
17530,Kenya,Yams,2002,54886,630.0,1578.0,16.61,9,9,35
17531,Kenya,Cassava,2004,111000,630.0,1578.0,16.92,6,6,35
17532,Kenya,Maize,2004,19293,630.0,1578.0,16.92,0,0,35
17533,Kenya,Plantains and others,2004,123810,630.0,1578.0,16.92,8,8,35
17534,Kenya,Potatoes,2004,84401,630.0,1578.0,16.92,1,1,35
17535,Kenya,"Rice, paddy",2004,37280,630.0,1578.0,16.92,2,2,35
17536,Kenya,Sorghum,2004,5644,630.0,1578.0,16.92,3,3,35
17537,Kenya,Soybeans,2004,8607,630.0,1578.0,16.92,4,4,35
17538,Kenya,Sweet potatoes,2004,94116,630.0,1578.0,16.92,7,7,35
17539,Kenya,Wheat,2004,24827,630.0,1578.0,16.92,5,5,35
17540,Kenya,Yams,2004,83525,630.0,1578.0,16.92,9,9,35
17541,Kenya,Cassava,2005,91009,630.0,1578.0,17.28,6,6,35
17542,Kenya,Maize,2005,16405,630.0,1578.0,17.28,0,0,35
17543,Kenya,Plantains and others,2005,123810,630.0,1578.0,17.28,8,8,35
17544,Kenya,Potatoes,2005,200000,630.0,1578.0,17.28,1,1,35
17545,Kenya,"Rice, paddy",2005,39321,630.0,1578.0,17.28,2,2,35
17546,Kenya,Sorghum,2005,12230,630.0,1578.0,17.28,3,3,35
17547,Kenya,Soybeans,2005,8591,630.0,1578.0,17.28,4,4,35
17548,Kenya,Sweet potatoes,2005,109577,630.0,1578.0,17.28,7,7,35
17549,Kenya,Wheat,2005,23131,630.0,1578.0,17.28,5,5,35
17550,Kenya,Yams,2005,86683,630.0,1578.0,17.28,9,9,35
17551,Kenya,Cassava,2006,95856,630.0,1578.0,16.92,6,6,35
17552,Kenya,Maize,2006,17197,630.0,1578.0,16.92,0,0,35
17553,Kenya,Plantains and others,2006,121739,630.0,1578.0,16.92,8,8,35
17554,Kenya,Potatoes,2006,200000,630.0,1578.0,16.92,1,1,35
17555,Kenya,"Rice, paddy",2006,28062,630.0,1578.0,16.92,2,2,35
17556,Kenya,Sorghum,2006,8006,630.0,1578.0,16.92,3,3,35
17557,Kenya,Soybeans,2006,8265,630.0,1578.0,16.92,4,4,35
17558,Kenya,Sweet potatoes,2006,96701,630.0,1578.0,16.92,7,7,35
17559,Kenya,Wheat,2006,21875,630.0,1578.0,16.92,5,5,35
17560,Kenya,Yams,2006,95024,630.0,1578.0,16.92,9,9,35
17561,Kenya,Cassava,2007,74185,630.0,1578.0,16.6,6,6,35
17562,Kenya,Maize,2007,18132,630.0,1578.0,16.6,0,0,35
17563,Kenya,Plantains and others,2007,123810,630.0,1578.0,16.6,8,8,35
17564,Kenya,Potatoes,2007,200000,630.0,1578.0,16.6,1,1,35
17565,Kenya,"Rice, paddy",2007,28715,630.0,1578.0,16.6,2,2,35
17566,Kenya,Sorghum,2007,9474,630.0,1578.0,16.6,3,3,35
17567,Kenya,Soybeans,2007,8400,630.0,1578.0,16.6,4,4,35
17568,Kenya,Sweet potatoes,2007,132796,630.0,1578.0,16.6,7,7,35
17569,Kenya,Wheat,2007,30940,630.0,1578.0,16.6,5,5,35
17570,Kenya,Yams,2007,74649,630.0,1578.0,16.6,9,9,35
17571,Kenya,Cassava,2008,137358,630.0,1578.0,16.66,6,6,35
17572,Kenya,Maize,2008,13925,630.0,1578.0,16.66,0,0,35
17573,Kenya,Plantains and others,2008,124000,630.0,1578.0,16.66,8,8,35
17574,Kenya,Potatoes,2008,214815,630.0,1578.0,16.66,1,1,35
17575,Kenya,"Rice, paddy",2008,13076,630.0,1578.0,16.66,2,2,35
17576,Kenya,Sorghum,2008,5221,630.0,1578.0,16.66,3,3,35
17577,Kenya,Soybeans,2008,8160,630.0,1578.0,16.66,4,4,35
17578,Kenya,Sweet potatoes,2008,142515,630.0,1578.0,16.66,7,7,35
17579,Kenya,Wheat,2008,25845,630.0,1578.0,16.66,5,5,35
17580,Kenya,Yams,2008,75874,630.0,1578.0,16.66,9,9,35
17581,Kenya,Cassava,2009,116431,630.0,1578.0,17.3,6,6,35
17582,Kenya,Maize,2009,12943,630.0,1578.0,17.3,0,0,35
17583,Kenya,Plantains and others,2009,123077,630.0,1578.0,17.3,8,8,35
17584,Kenya,Potatoes,2009,191199,630.0,1578.0,17.3,1,1,35
17585,Kenya,"Rice, paddy",2009,19333,630.0,1578.0,17.3,2,2,35
17586,Kenya,Sorghum,2009,5717,630.0,1578.0,17.3,3,3,35
17587,Kenya,Soybeans,2009,7153,630.0,1578.0,17.3,4,4,35
17588,Kenya,Sweet potatoes,2009,132895,630.0,1578.0,17.3,7,7,35
17589,Kenya,Wheat,2009,16665,630.0,1578.0,17.3,5,5,35
17590,Kenya,Yams,2009,45170,630.0,1578.0,17.3,9,9,35
17591,Kenya,Cassava,2010,52521,630.0,1578.0,16.82,6,6,35
17592,Kenya,Maize,2010,17251,630.0,1578.0,16.82,0,0,35
17593,Kenya,Plantains and others,2010,125000,630.0,1578.0,16.82,8,8,35
17594,Kenya,Potatoes,2010,224279,630.0,1578.0,16.82,1,1,35
17595,Kenya,"Rice, paddy",2010,42384,630.0,1578.0,16.82,2,2,35
17596,Kenya,Sorghum,2010,7267,630.0,1578.0,16.82,3,3,35
17597,Kenya,Soybeans,2010,9500,630.0,1578.0,16.82,4,4,35
17598,Kenya,Sweet potatoes,2010,99739,630.0,1578.0,16.82,7,7,35
17599,Kenya,Wheat,2010,31991,630.0,1578.0,16.82,5,5,35
17600,Kenya,Yams,2010,65645,630.0,1578.0,16.82,9,9,35
17601,Kenya,Cassava,2011,112309,630.0,1578.0,16.9,6,6,35
17602,Kenya,Maize,2011,15840,630.0,1578.0,16.9,0,0,35
17603,Kenya,Plantains and others,2011,124000,630.0,1578.0,16.9,8,8,35
17604,Kenya,Potatoes,2011,191690,630.0,1578.0,16.9,1,1,35
17605,Kenya,"Rice, paddy",2011,39676,630.0,1578.0,16.9,2,2,35
17606,Kenya,Sorghum,2011,6291,630.0,1578.0,16.9,3,3,35
17607,Kenya,Soybeans,2011,12578,630.0,1578.0,16.9,4,4,35
17608,Kenya,Sweet potatoes,2011,122689,630.0,1578.0,16.9,7,7,35
17609,Kenya,Wheat,2011,20415,630.0,1578.0,16.9,5,5,35
17610,Kenya,Yams,2011,91154,630.0,1578.0,16.9,9,9,35
17611,Kenya,Cassava,2012,127273,630.0,1578.0,16.84,6,6,35
17612,Kenya,Maize,2012,17366,630.0,1578.0,16.84,0,0,35
17613,Kenya,Plantains and others,2012,120000,630.0,1578.0,16.84,8,8,35
17614,Kenya,Potatoes,2012,203389,630.0,1578.0,16.84,1,1,35
17615,Kenya,"Rice, paddy",2012,46643,630.0,1578.0,16.84,2,2,35
17616,Kenya,Sorghum,2012,7445,630.0,1578.0,16.84,3,3,35
17617,Kenya,Soybeans,2012,14997,630.0,1578.0,16.84,4,4,35
17618,Kenya,Sweet potatoes,2012,128346,630.0,1578.0,16.84,7,7,35
17619,Kenya,Wheat,2012,29720,630.0,1578.0,16.84,5,5,35
17620,Kenya,Yams,2012,116053,630.0,1578.0,16.84,9,9,35
17621,Kenya,Cassava,2013,142470,630.0,1578.0,16.91,6,6,35
17622,Kenya,Maize,2013,16922,630.0,1578.0,16.91,0,0,35
17623,Kenya,Plantains and others,2013,119231,630.0,1578.0,16.91,8,8,35
17624,Kenya,Potatoes,2013,144262,630.0,1578.0,16.91,1,1,35
17625,Kenya,"Rice, paddy",2013,39955,630.0,1578.0,16.91,2,2,35
17626,Kenya,Sorghum,2013,7550,630.0,1578.0,16.91,3,3,35
17627,Kenya,Soybeans,2013,12231,630.0,1578.0,16.91,4,4,35
17628,Kenya,Sweet potatoes,2013,124706,630.0,1578.0,16.91,7,7,35
17629,Kenya,Wheat,2013,27602,630.0,1578.0,16.91,5,5,35
17630,Kenya,Yams,2013,135962,630.0,1578.0,16.91,9,9,35
17631,Latvia,Potatoes,1992,120475,641.0,1005.0,6.89,1,1,93
17632,Latvia,Wheat,1992,25848,641.0,1005.0,6.89,5,5,93
17633,Latvia,Potatoes,1993,145006,641.0,476.0,5.58,1,1,93
17634,Latvia,Wheat,1993,20006,641.0,476.0,5.58,5,5,93
17635,Latvia,Potatoes,1994,129963,641.0,294.0,5.87,1,1,93
17636,Latvia,Wheat,1994,21078,641.0,294.0,5.87,5,5,93
17637,Latvia,Potatoes,1995,114701,641.0,358.0,6.54,1,1,93
17638,Latvia,Wheat,1995,22235,641.0,358.0,6.54,5,5,93
17639,Latvia,Potatoes,1996,137471,641.0,361.0,4.9,1,1,93
17640,Latvia,Wheat,1996,23961,641.0,361.0,4.9,5,5,93
17641,Latvia,Potatoes,1997,135948,641.0,334.0,6.17,1,1,93
17642,Latvia,Wheat,1997,25909,641.0,334.0,6.17,5,5,93
17643,Latvia,Potatoes,1998,118044,641.0,369.0,5.95,1,1,93
17644,Latvia,Wheat,1998,25533,641.0,369.0,5.95,5,5,93
17645,Latvia,Potatoes,1999,158782,641.0,326.86,7.07,1,1,93
17646,Latvia,Wheat,1999,24103,641.0,326.86,7.07,5,5,93
17647,Latvia,Potatoes,2000,145634,641.0,284.72,7.47,1,1,93
17648,Latvia,Wheat,2000,27034,641.0,284.72,7.47,5,5,93
17649,Latvia,Potatoes,2001,111670,641.0,367.4,6.5,1,1,93
17650,Latvia,Wheat,2001,27080,641.0,367.4,6.5,5,5,93
17651,Latvia,Potatoes,2002,143358,641.0,335.31,6.83,1,1,93
17652,Latvia,Wheat,2002,33844,641.0,335.31,6.83,5,5,93
17653,Latvia,Potatoes,2004,128507,641.0,594.46,6.28,1,1,93
17654,Latvia,Wheat,2004,29423,641.0,594.46,6.28,5,5,93
17655,Latvia,Potatoes,2005,145942,641.0,723.54,6.3,1,1,93
17656,Latvia,Wheat,2005,36099,641.0,723.54,6.3,5,5,93
17657,Latvia,Potatoes,2006,122151,641.0,743.57,6.95,1,1,93
17658,Latvia,Wheat,2006,27815,641.0,743.57,6.95,5,5,93
17659,Latvia,Potatoes,2007,159330,641.0,1113.49,7.25,1,1,93
17660,Latvia,Wheat,2007,35944,641.0,1113.49,7.25,5,5,93
17661,Latvia,Potatoes,2008,178148,641.0,1033.0,7.67,1,1,93
17662,Latvia,Wheat,2008,38566,641.0,1033.0,7.67,5,5,93
17663,Latvia,Potatoes,2009,175133,641.0,881.2,6.51,1,1,93
17664,Latvia,Wheat,2009,36276,641.0,881.2,6.51,5,5,93
17665,Latvia,Potatoes,2010,160797,641.0,1027.5,5.67,1,1,93
17666,Latvia,Wheat,2010,32849,641.0,1027.5,5.67,5,5,93
17667,Latvia,Potatoes,2011,168013,641.0,1070.5,7.25,1,1,93
17668,Latvia,Wheat,2011,30613,641.0,1070.5,7.25,5,5,93
17669,Latvia,Potatoes,2012,191099,641.0,1396.96,5.96,1,1,93
17670,Latvia,Wheat,2012,43695,641.0,1396.96,5.96,5,5,93
17671,Latvia,Potatoes,2013,181648,641.0,1250.0,7.25,1,1,93
17672,Latvia,Wheat,2013,38857,641.0,1250.0,7.25,5,5,93
17673,Lebanon,Maize,1990,16910,661.0,1221.0,19.4,0,0,15
17674,Lebanon,Potatoes,1990,180927,661.0,1221.0,19.4,1,1,15
17675,Lebanon,Sorghum,1990,12500,661.0,1221.0,19.4,3,3,15
17676,Lebanon,Wheat,1990,19704,661.0,1221.0,19.4,5,5,15
17677,Lebanon,Maize,1991,17467,661.0,1221.0,19.31,0,0,15
17678,Lebanon,Potatoes,1991,201527,661.0,1221.0,19.31,1,1,15
17679,Lebanon,Sorghum,1991,13000,661.0,1221.0,19.31,3,3,15
17680,Lebanon,Wheat,1991,22299,661.0,1221.0,19.31,5,5,15
17681,Lebanon,Maize,1992,18715,661.0,1221.0,18.18,0,0,15
17682,Lebanon,Potatoes,1992,210345,661.0,1221.0,18.18,1,1,15
17683,Lebanon,Sorghum,1992,13988,661.0,1221.0,18.18,3,3,15
17684,Lebanon,Wheat,1992,22807,661.0,1221.0,18.18,5,5,15
17685,Lebanon,Maize,1993,18919,661.0,1221.0,19.14,0,0,15
17686,Lebanon,Potatoes,1993,203846,661.0,1221.0,19.14,1,1,15
17687,Lebanon,Sorghum,1993,14394,661.0,1221.0,19.14,3,3,15
17688,Lebanon,Wheat,1993,22917,661.0,1221.0,19.14,5,5,15
17689,Lebanon,Maize,1994,20288,661.0,1221.0,19.93,0,0,15
17690,Lebanon,Potatoes,1994,234268,661.0,1221.0,19.93,1,1,15
17691,Lebanon,Sorghum,1994,15068,661.0,1221.0,19.93,3,3,15
17692,Lebanon,Wheat,1994,22244,661.0,1221.0,19.93,5,5,15
17693,Lebanon,Maize,1995,23269,661.0,1221.0,19.35,0,0,15
17694,Lebanon,Potatoes,1995,238774,661.0,1221.0,19.35,1,1,15
17695,Lebanon,Sorghum,1995,15752,661.0,1221.0,19.35,3,3,15
17696,Lebanon,Wheat,1995,24765,661.0,1221.0,19.35,5,5,15
17697,Lebanon,Maize,1996,23461,661.0,1221.0,19.65,0,0,15
17698,Lebanon,Potatoes,1996,241493,661.0,1221.0,19.65,1,1,15
17699,Lebanon,Sorghum,1996,17170,661.0,1221.0,19.65,3,3,15
17700,Lebanon,Wheat,1996,24726,661.0,1221.0,19.65,5,5,15
17701,Lebanon,Maize,1997,31111,661.0,1816.0,18.99,0,0,15
17702,Lebanon,Potatoes,1997,220000,661.0,1816.0,18.99,1,1,15
17703,Lebanon,Sorghum,1997,17030,661.0,1816.0,18.99,3,3,15
17704,Lebanon,Wheat,1997,16263,661.0,1816.0,18.99,5,5,15
17705,Lebanon,Maize,1998,50000,661.0,1816.0,20.19,0,0,15
17706,Lebanon,Potatoes,1998,200000,661.0,1816.0,20.19,1,1,15
17707,Lebanon,Sorghum,1998,16828,661.0,1816.0,20.19,3,3,15
17708,Lebanon,Wheat,1998,20667,661.0,1816.0,20.19,5,5,15
17709,Lebanon,Maize,1999,57143,661.0,1816.0,20.25,0,0,15
17710,Lebanon,Potatoes,1999,190270,661.0,1816.0,20.25,1,1,15
17711,Lebanon,Sorghum,1999,16000,661.0,1816.0,20.25,3,3,15
17712,Lebanon,Wheat,1999,18814,661.0,1816.0,20.25,5,5,15
17713,Lebanon,Maize,2000,38889,661.0,1816.0,19.65,0,0,15
17714,Lebanon,Potatoes,2000,213178,661.0,1816.0,19.65,1,1,15
17715,Lebanon,Sorghum,2000,15556,661.0,1816.0,19.65,3,3,15
17716,Lebanon,Wheat,2000,27025,661.0,1816.0,19.65,5,5,15
17717,Lebanon,Maize,2001,43231,661.0,1816.0,20.29,0,0,15
17718,Lebanon,Potatoes,2001,215966,661.0,1816.0,20.29,1,1,15
17719,Lebanon,Sorghum,2001,16000,661.0,1816.0,20.29,3,3,15
17720,Lebanon,Wheat,2001,31995,661.0,1816.0,20.29,5,5,15
17721,Lebanon,Maize,2002,32435,661.0,1816.0,19.91,0,0,15
17722,Lebanon,Potatoes,2002,234970,661.0,1816.0,19.91,1,1,15
17723,Lebanon,Sorghum,2002,14286,661.0,1816.0,19.91,3,3,15
17724,Lebanon,Wheat,2002,27356,661.0,1816.0,19.91,5,5,15
17725,Lebanon,Maize,2004,60000,661.0,1816.0,19.72,0,0,15
17726,Lebanon,Potatoes,2004,255504,661.0,1816.0,19.72,1,1,15
17727,Lebanon,Sorghum,2004,17030,661.0,1816.0,19.72,3,3,15
